agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
224,12,10,0.4,1280,0.0,13.299499641379896,16.485282782713572
225,12,10,0.4,1280,0.0,15.925665375182875,16.30984513362249
226,12,10,0.4,1280,0.0,NaN,16.238391331831615
227,12,10,0.4,1280,0.0,NaN,16.181996552149453
228,12,10,0.4,1280,0.0,16.21777505925434,16.258124216397604
229,12,10,0.4,1280,0.0,15.926871320095835,16.286297619342804
230,12,10,0.4,1280,0.0,6.078368864996762,16.387314081192017
231,12,10,0.4,1280,0.0,15.930005258028393,16.32416710058848
232,12,10,0.4,1280,0.0,15.93009464520859,16.317387731870017
233,12,10,0.4,1280,0.0,16.111045695410887,16.445492100715636
234,12,10,0.4,1280,0.0,3.053748956874167,16.44548083146413
235,12,10,0.4,1280,0.0,15.928443087145236,16.30833834807078
236,12,10,0.4,1280,0.0,9.665282770000251,16.530537879467012
237,12,10,0.4,1280,0.0,12.600396461288302,16.530896500746408
238,12,10,0.4,1280,0.0,15.930075154231739,16.331047050158183
239,12,10,0.4,1280,0.0,15.927441644537597,16.20612560113271
240,12,10,0.4,1280,0.0,15.92901989701545,16.306571217377982
